class_name,cbo,lcom,class_length,avg_method_length,avg_cyclomatic_complexity,dit,fan_in,fan_out,atfd,fdp,fdp_concentration,label,split
FileModeWarning,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
RequestsDependencyWarning,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,test
RequestEncodingMixin,0,1.0,144,39.333333333333336,11.666666666666666,0,1,0,13,7,0.4615,Long Method,train
RequestHooksMixin,0,0.0,28,12.0,3.0,0,2,0,1,1,1.0,Clean,train
Request,1,0.0,92,17.0,3.0,1,0,3,10,3,0.8,Clean,test
PreparedRequest,0,0.6410256410256411,352,23.846153846153847,5.076923076923077,1,1,3,23,8,0.3913,Long Method,train
Response,0,0.8861538461538462,453,16.727272727272727,3.4545454545454546,0,0,0,11,7,0.2727,God Class,test
SessionRedirectMixin,0,0.9523809523809523,266,36.42857142857143,6.571428571428571,0,1,3,45,16,0.1778,Long Method,train
Session,0,0.9298245614035088,511,23.473684210526315,2.6315789473684212,1,1,2,44,14,0.3409,God Class,train
CaseInsensitiveDict,0,0.37777777777777777,74,3.5,1.2,0,1,0,1,1,1.0,Clean,train
LookupDict,0,0.8095238095238095,35,4.0,1.2,0,0,1,0,0,0.0,Clean,train
SupportsRead,0,0.0,2,1.0,1.0,0,0,0,0,0,0.0,Clean,train
SupportsItems,0,0.0,2,1.0,1.0,0,0,0,0,0,0.0,Clean,train
_ValidatedRequest,0,0.0,11,0.0,0.0,0,0,0,0,0,0.0,Clean,train
BaseRequestKwargs,0,0.0,12,0.0,0.0,0,0,0,0,0,0.0,Data Class,train
RequestKwargs,0,0.0,6,0.0,0.0,1,0,0,0,0,0.0,Data Class,test
GetKwargs,0,0.0,3,0.0,0.0,1,0,0,0,0,0.0,Data Class,train
PostKwargs,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Data Class,train
DataKwargs,0,0.0,5,0.0,0.0,1,0,0,0,0,0.0,Data Class,train
TextSuite,0,0.7802197802197802,48,2.4285714285714284,1.0,0,0,0,5,2,0.8,Clean,train
TextHotCacheSuite,0,0.0,9,3.5,1.5,0,0,0,1,1,1.0,Clean,train
SyntaxWrappingSuite,0,0.9,20,3.0,1.0,0,0,0,1,1,1.0,Clean,train
TableSuite,0,1.0,30,9.0,1.0,0,0,0,3,2,0.6667,Clean,train
PrettySuite,0,0.0,17,3.25,1.0,0,0,0,1,1,1.0,Clean,train
StyleSuite,0,0.9,19,2.8,1.0,0,0,0,1,1,1.0,Clean,train
ColorSuite,0,0.0,15,2.75,1.0,0,0,0,4,2,0.75,Clean,test
ColorSuiteCached,0,0.0,19,3.75,1.0,0,0,0,4,2,0.75,Clean,train
SegmentSuite,0,0.0,12,5.0,1.0,0,0,0,1,1,1.0,Clean,train
Point3D,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Triangle,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Model,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Header,0,0.0,12,9.0,1.0,0,0,0,4,3,0.5,Clean,train
EmailHighlighter,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Clock,0,0.0,5,2.0,1.0,0,0,0,1,1,1.0,Clean,test
RequestHighlighter,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
RainbowHighlighter,0,0.0,4,3.0,2.0,0,0,0,1,1,1.0,Clean,train
Bird,0,0.0,6,5.0,2.0,0,0,0,0,0,0.0,Clean,test
Process,0,1.0,20,4.0,2.0,0,0,0,0,0,0.0,Clean,train
RichRenderable,0,0.0,15,3.0,2.0,0,0,0,0,0,0.0,Clean,test
Foo,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Align,0,0.7142857142857143,223,26.285714285714285,5.0,0,0,0,12,4,0.4167,Long Method,train
VerticalCenter,0,0.0,55,10.0,2.5,0,0,0,8,4,0.375,Clean,test
_AnsiToken,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
AnsiDecoder,0,0.6666666666666666,92,29.0,7.666666666666667,0,0,0,11,8,0.2727,Long Method,train
Bar,0,0.16666666666666666,77,15.5,2.25,0,0,0,2,2,0.5,Clean,train
Box,0,0.8571428571428571,173,18.625,3.0,0,0,0,6,5,0.3333,Clean,train
CellTable,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,test
ColorSystem,0,1.0,13,2.0,1.0,0,1,0,0,0,0.0,Clean,train
ColorType,0,0.0,11,2.0,1.0,0,0,0,0,0,0.0,Data Class,train
ColorParseError,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,test
Color,2,0.717948717948718,266,17.76923076923077,4.3076923076923075,0,0,2,20,11,0.25,God Class,train
ColorTriplet,0,1.0,35,6.666666666666667,1.0,0,0,0,0,0,0.0,Clean,train
Columns,0,0.0,156,46.333333333333336,8.666666666666666,0,0,0,12,8,0.3333,Long Method,train
NoChange,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
ConsoleDimensions,0,0.0,7,0.0,0.0,0,1,0,0,0,0.0,Clean,test
ConsoleOptions,0,1.0,131,13.571428571428571,2.5714285714285716,0,1,0,9,1,1.0,Feature Envy,train
RichCast,0,0.0,7,4.0,1.0,0,0,0,0,0,0.0,Clean,test
ConsoleRenderable,0,0.0,7,4.0,1.0,0,1,0,0,0,0.0,Clean,train
CaptureError,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,train
NewLine,0,0.0,10,3.0,1.0,0,1,0,0,0,0.0,Clean,train
ScreenUpdate,0,0.0,16,6.0,1.5,0,1,0,1,1,1.0,Clean,test
Capture,1,0.16666666666666666,31,5.0,1.25,0,1,3,0,0,0.0,Clean,train
ThemeContext,0,0.0,19,4.666666666666667,1.0,0,1,2,0,0,0.0,Clean,test
PagerContext,0,0.0,37,10.666666666666666,2.3333333333333335,0,1,3,2,1,1.0,Clean,train
ScreenContext,1,0.0,45,9.75,2.75,0,1,4,0,0,0.0,Clean,train
Group,0,0.5,31,4.75,1.5,0,2,0,1,1,1.0,Clean,train
ConsoleThreadLocals,0,0.0,6,0.0,0.0,0,1,0,0,0,0.0,Clean,train
RenderHook,0,0.0,17,13.0,1.0,0,1,0,0,0,0.0,Clean,train
Console,9,0.9311871227364185,2062,28.363636363636363,4.106060606060606,0,4,20,104,54,0.1154,God Class,train
Constrain,0,0.0,28,6.0,1.6666666666666667,0,0,0,4,3,0.5,Clean,train
Renderables,0,0.0,34,5.4,1.4,0,1,1,3,2,0.6667,Clean,train
Lines,0,0.2948717948717949,102,7.363636363636363,2.272727272727273,0,1,1,11,4,0.6364,Long Method,train
Control,0,0.9545454545454546,131,8.416666666666666,1.8333333333333333,0,0,0,16,2,0.75,God Class,train
NoEmoji,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,train
Emoji,1,0.6,54,8.8,1.4,0,0,1,1,1,1.0,Clean,train
ConsoleError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,test
StyleError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
StyleSyntaxError,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
MissingStyle,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
StyleStackError,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
NotRenderableError,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
MarkupError,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,test
LiveError,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
NoAltScreen,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
FileProxy,0,0.38095238095238093,50,5.714285714285714,1.7142857142857142,0,0,0,4,3,0.5,Clean,train
Highlighter,0,1.0,31,13.0,2.0,0,1,3,0,0,0.0,Clean,train
NullHighlighter,0,0.0,9,2.0,1.0,1,2,0,0,0,0.0,Clean,train
RegexHighlighter,0,0.0,17,11.0,2.0,1,2,0,1,1,1.0,Clean,test
ReprHighlighter,0,0.0,24,0.0,0.0,2,0,0,0,0,0.0,Clean,train
JSONHighlighter,0,0.0,35,18.0,5.0,2,1,3,3,2,0.6667,Clean,train
ISO8601Highlighter,0,0.0,56,0.0,0.0,2,0,0,0,0,0.0,Clean,train
JSON,0,0.6666666666666666,94,25.0,1.6666666666666667,0,0,0,1,1,1.0,Clean,train
JupyterRenderable,0,0.0,16,6.0,2.0,0,0,0,0,0,0.0,Clean,test
JupyterMixin,0,0.0,21,16.0,3.0,0,0,0,3,1,1.0,Clean,train
LayoutRender,0,0.0,5,0.0,0.0,0,1,0,0,0,0.0,Clean,train
LayoutError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
NoSplitter,0,0.0,2,0.0,0.0,1,1,0,0,0,0.0,Clean,test
_Placeholder,0,0.0,27,10.5,2.0,0,1,0,5,3,0.6,Clean,train
Splitter,0,1.0,19,5.5,1.0,0,1,0,0,0,0.0,Clean,train
RowSplitter,0,1.0,18,6.0,1.5,1,1,0,0,0,0.0,Clean,train
ColumnSplitter,0,1.0,18,6.0,1.5,1,1,0,0,0,0.0,Clean,test
Layout,3,0.7843137254901961,274,13.277777777777779,2.2222222222222223,0,0,9,28,14,0.1786,God Class,test
_RefreshThread,0,0.0,17,4.0,1.6666666666666667,0,1,2,0,0,0.0,Clean,train
Live,1,0.48717948717948717,257,17.46153846153846,4.923076923076923,0,1,2,2,2,0.5,Long Method,train
LiveRender,0,0.2,104,15.0,2.3333333333333335,0,0,0,10,5,0.3,Clean,test
RichHandler,0,0.6,224,34.6,4.4,0,0,0,19,7,0.4211,Clean,train
MarkdownElement,0,1.0,55,7.666666666666667,1.0,0,3,0,0,0,0.0,Clean,train
UnknownElement,0,0.0,7,0.0,0.0,1,0,0,0,0,0.0,Clean,train
TextElement,0,0.6666666666666666,14,2.3333333333333335,1.3333333333333333,1,3,2,3,1,1.0,Clean,train
Paragraph,0,0.6666666666666666,18,3.0,1.3333333333333333,2,3,0,1,1,1.0,Clean,train
HeadingFormat,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Heading,0,0.5,32,4.0,1.0,2,2,15,3,3,0.3333,Clean,test
CodeBlock,0,0.6666666666666666,23,5.0,1.6666666666666667,2,3,0,3,3,0.3333,Clean,train
BlockQuote,0,0.0,24,5.666666666666667,1.3333333333333333,2,3,0,3,2,0.6667,Clean,train
HorizontalRule,0,0.0,11,6.0,1.0,1,0,0,1,1,1.0,Clean,train
TableElement,0,0.0,39,11.333333333333334,3.3333333333333335,1,3,0,7,6,0.2857,Clean,train
TableHeaderElement,0,0.0,10,3.0,1.0,1,3,0,0,0,0.0,Clean,train
TableBodyElement,0,0.0,10,3.0,1.0,1,3,0,0,0,0.0,Clean,train
TableRowElement,0,0.0,10,3.0,1.0,1,3,0,0,0,0.0,Clean,train
TableDataElement,0,0.6666666666666666,30,7.666666666666667,2.6666666666666665,1,4,0,2,2,0.5,Clean,test
ListElement,0,0.5,30,5.75,2.0,1,3,2,4,2,0.5,Clean,test
ListItem,0,0.0,40,8.0,2.0,2,4,0,4,2,0.5,Clean,train
Link,0,1.0,9,3.0,1.0,2,3,0,2,1,1.0,Clean,train
ImageItem,0,0.5,38,7.25,2.0,2,2,17,5,5,0.2,Clean,train
MarkdownContext,0,0.0,46,7.6,1.6,0,4,3,2,2,0.5,Clean,train
Markdown,1,0.6666666666666666,192,51.333333333333336,14.0,0,2,29,24,9,0.25,Long Method,train
Tag,0,0.0,21,5.5,2.0,0,0,0,0,0,0.0,Clean,test
Measurement,0,1.0,112,16.166666666666668,2.1666666666666665,0,0,0,8,5,0.25,Feature Envy,train
Padding,0,0.6,117,16.0,3.5,0,0,0,9,6,0.2222,Long Method,train
Pager,0,0.0,10,6.0,1.0,0,0,0,0,0,0.0,Clean,train
SystemPager,0,1.0,9,2.5,1.0,1,0,0,0,0,0.0,Clean,train
Palette,0,0.0,62,13.5,1.25,0,0,0,2,2,0.5,Clean,train
ColorBox,0,0.0,15,14.0,3.0,0,0,0,4,4,0.25,Clean,train
Panel,0,0.6666666666666666,281,41.666666666666664,5.166666666666667,0,0,0,42,10,0.2381,Long Method,test
Pretty,0,0.0,102,26.666666666666668,4.0,0,0,0,8,4,0.625,Data Class,train
Node,1,1.0,82,16.0,5.0,0,1,3,6,2,0.6667,Clean,train
_Line,0,0.0,65,12.25,3.25,0,1,1,7,1,1.0,Clean,test
BrokenRepr,0,0.0,4,3.0,1.0,0,0,0,0,0,0.0,Clean,test
StockKeepingUnit,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Thing,0,0.0,3,2.0,1.0,0,0,0,0,0,0.0,Clean,train
RichFormatter,0,0.0,17,14.0,2.0,0,0,0,0,0,0.0,Clean,train
_TrackThread,0,0.5,38,8.0,1.75,0,11,15,0,0,0.0,Clean,test
_Reader,0,0.47186147186147187,101,3.3636363636363638,1.0454545454545454,0,11,5,0,0,0.0,Clean,train
_ReadContext,0,0.0,19,4.666666666666667,1.0,0,10,8,0,0,0.0,Clean,train
ProgressColumn,0,0.6666666666666666,40,7.75,2.25,0,10,13,3,1,1.0,Clean,train
RenderableColumn,0,0.0,15,3.5,1.0,1,9,12,0,0,0.0,Clean,train
SpinnerColumn,0,0.0,48,12.0,1.6666666666666667,1,9,25,3,2,0.6667,Clean,train
TextColumn,0,0.0,28,12.0,2.5,1,10,12,1,1,1.0,Clean,train
BarColumn,0,0.0,40,14.0,2.0,1,10,13,4,1,1.0,Clean,train
TimeElapsedColumn,0,0.0,10,7.0,3.0,1,2,0,3,1,1.0,Clean,test
TaskProgressColumn,0,0.6666666666666666,70,17.666666666666668,3.3333333333333335,2,10,12,6,4,0.5,Clean,train
TimeRemainingColumn,0,0.0,46,17.0,4.5,1,10,12,4,1,1.0,Clean,train
FileSizeColumn,0,0.0,7,4.0,1.0,1,2,0,2,2,0.5,Clean,train
TotalFileSizeColumn,0,0.0,7,4.0,2.0,1,2,0,2,2,0.5,Clean,train
MofNCompleteColumn,0,0.0,25,6.0,1.5,1,9,12,2,1,1.0,Clean,train
DownloadColumn,0,0.0,47,19.5,3.0,1,9,12,3,2,0.6667,Clean,train
TransferSpeedColumn,0,0.0,10,7.0,3.0,1,2,0,3,2,0.6667,Clean,train
ProgressSample,0,0.0,7,0.0,0.0,0,1,0,0,0,0.0,Clean,train
Task,0,0.8333333333333334,123,6.777777777777778,2.111111111111111,0,4,0,1,1,1.0,Clean,train
Progress,8,0.7321937321937322,591,20.56,3.4,0,11,11,21,7,0.6667,God Class,test
ProgressBar,0,0.5,190,20.75,4.875,0,0,0,10,6,0.3,Long Method,test
PromptError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
InvalidResponse,0,0.0,13,2.0,1.0,1,2,0,0,0,0.0,Clean,train
PromptBase,1,0.9010989010989011,272,19.4,2.7,0,0,3,5,4,0.4,Clean,train
Prompt,0,0.0,10,0.0,0.0,0,0,0,0,0,0.0,Clean,train
IntPrompt,0,0.0,10,0.0,0.0,0,0,0,0,0,0.0,Clean,test
FloatPrompt,0,0.0,10,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Confirm,1,0.0,24,5.0,2.0,0,1,1,0,0,0.0,Clean,train
Region,0,0.0,7,0.0,0.0,0,0,0,0,0,0.0,Clean,train
ReprError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Foo,0,0.0,5,4.0,1.0,0,0,0,0,0,0.0,Clean,test
Rule,0,0.4,103,17.6,3.2,0,0,0,15,6,0.2667,Clean,train
Screen,0,0.0,37,13.0,3.5,0,0,0,6,3,0.3333,Clean,test
ControlType,0,0.0,19,0.0,0.0,0,0,0,0,0,0.0,Data Class,test
Segment,0,0.9891304347826086,636,23.916666666666668,4.375,0,2,0,18,9,0.2778,God Class,train
Segments,0,0.0,23,6.5,2.0,0,0,1,1,1,1.0,Clean,test
SegmentLines,0,0.0,23,10.5,2.5,0,0,1,1,1,1.0,Clean,test
Spinner,0,0.7,102,17.0,3.2,0,0,0,6,5,0.3333,Clean,test
Status,0,0.6111111111111112,96,8.222222222222221,1.4444444444444444,0,0,0,0,0,0.0,Clean,train
_Bit,0,0.0,12,3.0,1.5,0,0,0,2,1,1.0,Clean,test
Style,0,0.8428030303030303,720,17.0,5.696969696969697,0,0,0,42,17,0.2857,God Class,train
StyleStack,0,0.0,32,4.4,1.0,0,0,0,0,0,0.0,Clean,test
Styled,0,0.0,24,4.666666666666667,1.0,0,0,0,4,3,0.5,Clean,train
SyntaxTheme,0,1.0,12,3.0,1.0,0,1,0,0,0,0.0,Clean,train
PygmentsSyntaxTheme,0,0.3333333333333333,40,11.666666666666666,3.0,1,1,0,1,1,1.0,Clean,train
ANSISyntaxTheme,0,0.3333333333333333,31,8.666666666666666,2.0,1,1,0,1,1,1.0,Clean,train
_SyntaxHighlightRange,0,0.0,11,0.0,0.0,0,1,0,0,0,0.0,Clean,train
PaddingProperty,0,1.0,9,2.5,1.0,0,0,0,2,2,0.5,Clean,train
Syntax,3,0.7058823529411765,599,30.555555555555557,5.055555555555555,0,0,9,48,21,0.1875,God Class,train
Column,0,1.0,90,3.0,1.0,0,1,0,0,0,0.0,Clean,train
Row,0,0.0,8,0.0,0.0,0,1,0,0,0,0.0,Clean,train
_Cell,0,0.0,9,0.0,0.0,0,1,0,0,0,0.0,Clean,train
Table,3,0.6578947368421053,783,39.72222222222222,8.5,0,0,3,72,27,0.2361,Long Method,train
TerminalTheme,0,0.0,21,10.0,2.0,0,0,0,0,0,0.0,Clean,train
Span,0,0.8,69,9.0,1.6666666666666667,0,1,0,1,1,1.0,Clean,train
Text,1,0.5569023569023569,1218,21.132075471698112,3.69811320754717,0,0,4,76,29,0.1447,Long Method,train
Theme,0,0.8333333333333334,68,13.0,1.75,0,0,0,5,4,0.4,Clean,test
ThemeStackError,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,train
ThemeStack,1,0.0,31,7.333333333333333,1.6666666666666667,0,0,1,1,1,1.0,Clean,train
Frame,0,0.0,7,0.0,0.0,0,1,0,0,0,0.0,Data Class,train
_SyntaxError,0,0.0,7,0.0,0.0,0,1,0,0,0,0.0,Data Class,train
Stack,0,0.0,9,0.0,0.0,0,1,0,0,0,0.0,Data Class,test
Trace,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,test
PathHighlighter,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,train
Traceback,5,0.8571428571428571,634,84.28571428571429,13.0,0,0,5,51,24,0.1569,Long Method,train
Tree,0,0.5,188,40.5,9.0,0,0,0,33,14,0.1515,Long Method,train
Inspect,0,0.8,217,32.666666666666664,7.833333333333333,0,0,0,14,10,0.2143,Long Method,train
LogRender,0,0.0,73,35.5,9.0,0,0,0,8,6,0.375,Long Method,train
NullFile,0,1.0,62,2.263157894736842,1.0,0,0,0,0,0,0.0,Clean,train
Edge,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
E,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Stack,0,1.0,11,3.0,1.0,0,0,0,0,0,0.0,Clean,train
LegacyWindowsError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,test
WindowsCoordinates,0,0.0,22,11.0,1.0,0,1,0,2,1,1.0,Clean,train
CONSOLE_SCREEN_BUFFER_INFO,0,0.0,8,0.0,0.0,0,0,0,0,0,0.0,Clean,train
CONSOLE_CURSOR_INFO,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,train
LegacyWindowsTerm,2,0.21568627450980393,242,10.666666666666666,1.6111111111111112,0,0,2,20,10,0.25,Clean,train
WindowsConsoleFeatures,0,0.0,7,0.0,0.0,0,0,0,0,0,0.0,Clean,train
ColorBox,0,1.0,19,8.5,2.0,0,0,0,3,3,0.3333,Clean,test
ScheduleError,0,0.0,4,0.0,0.0,0,1,0,0,0,0.0,Clean,train
ScheduleValueError,0,0.0,4,0.0,0.0,1,1,0,0,0,0.0,Clean,train
IntervalError,0,0.0,4,0.0,0.0,2,1,0,0,0,0.0,Clean,train
CancelJob,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Scheduler,1,0.5333333333333333,128,10.9,2.0,0,0,2,4,2,0.75,Clean,train
Job,3,0.6060606060606061,622,16.78787878787879,3.393939393939394,0,1,3,11,7,0.2727,Long Method,train
SocialAuthBaseException,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
SocialAuthImproperlyConfiguredError,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
StrategyMissingFeatureError,0,0.0,10,3.0,1.0,1,9,5,0,0,0.0,Clean,train
DefaultStrategyMissingError,0,0.0,5,2.0,1.0,1,5,0,0,0,0.0,Clean,test
StrategyMissingBackendError,0,0.0,5,2.0,1.0,1,5,0,0,0,0.0,Clean,test
WrongBackend,0,0.0,7,2.5,1.0,1,9,5,0,0,0.0,Clean,train
MissingBackend,0,0.0,3,2.0,1.0,2,5,0,0,0,0.0,Clean,test
NotAllowedToDisconnect,0,0.0,5,2.0,1.0,1,5,0,0,0,0.0,Clean,train
AuthException,0,0.0,6,3.0,1.0,1,5,5,0,0,0.0,Clean,train
AuthFailed,0,0.0,8,5.0,2.0,2,4,21,0,0,0.0,Clean,train
AuthCanceled,0,1.0,12,4.0,1.5,2,9,26,1,1,1.0,Clean,train
AuthUnknownError,0,0.0,6,3.0,1.0,2,4,21,0,0,0.0,Clean,train
AuthTokenError,0,0.0,6,3.0,1.0,2,4,21,0,0,0.0,Clean,train
AuthMissingParameter,0,0.0,9,2.5,1.0,2,9,5,0,0,0.0,Clean,train
AuthInvalidParameter,0,0.0,5,2.0,1.0,3,5,0,0,0,0.0,Clean,train
AuthNotImplementedParameter,0,0.0,5,2.0,1.0,3,5,0,0,0,0.0,Clean,train
AuthStateMissing,0,0.0,5,2.0,1.0,2,5,0,0,0,0.0,Clean,test
AuthStateForbidden,0,0.0,5,2.0,1.0,2,5,0,0,0,0.0,Clean,train
AuthAlreadyAssociated,0,0.0,5,2.0,1.0,2,5,0,0,0,0.0,Clean,train
AuthTokenRevoked,0,0.0,5,2.0,1.0,2,5,0,0,0,0.0,Clean,test
AuthForbidden,0,0.0,5,2.0,1.0,2,5,0,0,0,0.0,Clean,train
AuthUnreachableProvider,0,0.0,5,2.0,1.0,2,5,0,0,0,0.0,Clean,train
InvalidEmail,0,0.0,3,2.0,1.0,2,5,0,0,0,0.0,Clean,train
AuthConnectionError,0,0.0,6,3.0,1.0,2,4,21,0,0,0.0,Clean,train
InvalidExpiryValue,0,0.0,10,3.0,1.0,1,9,5,0,0,0.0,Clean,train
Registry,0,0.0,16,2.0,1.0,0,0,0,1,1,1.0,Clean,train
UserProtocol,0,1.0,9,1.0,1.0,0,0,0,0,0,0.0,Clean,train
PipelineUserProtocol,0,0.0,4,0.0,0.0,1,0,0,0,0,0.0,Clean,train
UserMixin,0,0.9544159544159544,244,7.148148148148148,1.9259259259259258,0,2,4,9,7,0.2222,God Class,train
NonceMixin,0,1.0,21,3.0,1.0,0,3,0,0,0,0.0,Clean,test
AssociationMixin,0,1.0,48,5.8,1.4,0,2,1,7,2,0.8571,Feature Envy,train
CodeMixin,0,1.0,28,3.0,1.0,0,2,2,4,1,1.0,Clean,train
PartialMixin,0,0.8181818181818182,55,2.7777777777777777,1.0,0,2,4,7,3,0.7143,Clean,train
BaseStorage,0,0.0,11,3.0,1.0,0,0,0,0,0,0.0,Clean,train
OpenIdStore,0,0.5333333333333333,50,7.0,2.3333333333333335,0,0,0,5,4,0.4,Clean,test
OpenIdSessionWrapper,0,0.6666666666666666,22,4.666666666666667,2.0,0,0,0,0,0,0.0,Clean,test
HttpResponseProtocol,0,0.0,3,1.0,1.0,0,0,0,0,0,0.0,Clean,train
BaseTemplateStrategy,0,1.0,22,4.5,1.75,0,1,0,0,0,0.0,Clean,train
BaseStrategy,0,0.9811738648947951,254,4.744186046511628,1.3255813953488371,0,0,1,7,3,0.5714,God Class,test
PartialPipelineResult,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
PartialPipelineSelection,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
cache,0,0.0,42,10.333333333333334,3.0,0,0,0,1,1,1.0,Clean,train
AmazonOAuth2,0,1.0,37,11.5,2.0,0,0,0,1,1,1.0,Clean,train
AngelOAuth2,0,1.0,24,8.5,1.0,0,0,0,1,1,1.0,Clean,test
AppleIdAuth,0,0.9166666666666666,141,12.777777777777779,3.0,0,0,0,4,4,0.25,Clean,train
ArcGISOAuth2,0,1.0,23,7.5,1.0,0,0,0,1,1,1.0,Clean,train
AsanaOAuth2,0,1.0,44,9.666666666666666,1.3333333333333333,0,0,0,1,1,1.0,Clean,train
AtlassianOAuth2,0,1.0,38,8.0,1.0,0,0,0,1,1,1.0,Clean,test
Auth0OAuth2,0,1.0,72,12.0,2.2,0,0,0,3,3,0.3333,Clean,train
Auth0OpenIdConnectAuth,0,0.9,69,9.6,2.6,0,0,0,5,5,0.2,Clean,train
AzureADOAuth2,0,0.9894179894179894,306,9.0,2.2857142857142856,0,0,0,10,9,0.2,God Class,train
AzureADOAuth2V2,0,0.0,10,0.0,0.0,1,0,0,0,0,0.0,Clean,train
AzureADB2COAuth2,0,0.8952380952380953,142,6.666666666666667,1.8,0,0,0,4,4,0.25,God Class,train
AzureADTenantOAuth2,0,0.9523809523809523,48,5.142857142857143,1.8571428571428572,0,0,0,1,1,1.0,Clean,train
AzureADV2TenantOAuth2,0,1.0,26,8.5,1.0,1,0,0,1,1,1.0,Clean,test
BaseAuth,0,0.9088669950738916,374,11.517241379310345,3.0,0,0,0,26,14,0.1538,God Class,train
BattleNetOAuth2,0,1.0,40,7.333333333333333,1.6666666666666667,0,0,0,1,1,1.0,Clean,train
BehanceOAuth2,0,1.0,41,9.666666666666666,1.0,0,0,0,1,1,1.0,Clean,train
BelgiumEIDOpenId,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
BitbucketOAuth2,0,1.0,65,7.666666666666667,2.0,0,0,0,1,1,1.0,Clean,train
BitbucketDataCenterOAuth2,0,0.9333333333333333,97,8.666666666666666,1.0,0,0,0,1,1,1.0,Clean,test
BoxOAuth2,0,1.0,41,8.0,1.6666666666666667,0,0,0,2,2,0.5,Clean,train
BungieOAuth2,0,1.0,72,8.666666666666666,1.5,0,0,0,3,2,0.6667,Clean,train
CASOpenIdConnectAuth,0,1.0,54,6.6,1.4,0,0,0,4,4,0.25,Clean,train
ChatworkOAuth2,0,1.0,50,5.5,1.8333333333333333,0,0,0,2,2,0.5,Clean,train
CILogonOAuth2,0,1.0,41,8.333333333333334,1.3333333333333333,0,0,0,1,1,1.0,Clean,train
ClasslinkOAuth,0,1.0,40,8.0,1.6666666666666667,0,0,0,1,1,1.0,Clean,train
CleverOAuth2,0,1.0,55,9.5,1.25,0,0,0,3,3,0.3333,Clean,train
CodingOAuth2,0,1.0,36,5.5,1.75,0,0,0,2,2,0.5,Clean,train
CognitoOAuth2,0,1.0,47,6.0,1.5,0,0,0,1,1,1.0,Clean,train
CoinbaseOAuth2,0,1.0,56,8.4,1.2,0,0,0,1,1,1.0,Clean,train
CourseraOAuth2,0,1.0,32,4.5,1.5,0,0,0,2,2,0.5,Clean,train
DailymotionOAuth2,0,1.0,18,3.5,1.0,0,0,0,1,1,1.0,Clean,train
DeezerOAuth2,0,1.0,58,11.25,1.0,0,0,0,2,1,1.0,Clean,test
DigitalOceanOAuth,0,1.0,39,8.0,1.6666666666666667,0,0,0,1,1,1.0,Clean,train
