library,file,class_name,on_test_path,n_methods,our_class_length,our_avg_method_length,radon_loc,radon_lloc,radon_sloc,radon_comments,radon_multi,radon_blank
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestTruncnorm,True,5,34,6.0,35,25,27,4,0,4
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestHypergeom,True,6,66,10.166666666666666,67,49,51,8,0,8
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestLoggamma,True,1,15,14.0,16,6,12,4,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestLogser,True,1,10,10.0,11,11,11,0,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestPareto,True,1,59,59.0,60,49,49,2,0,9
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestGenpareto,True,8,94,10.875,95,66,73,9,0,14
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestPearson3,True,3,30,9.333333333333334,31,25,29,0,0,2
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestPoisson,True,2,15,7.0,16,15,15,0,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestZipf,True,2,19,9.0,20,17,17,1,0,2
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestDLaplace,True,3,30,9.333333333333334,31,27,27,1,0,3
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestInvGamma,True,1,19,17.0,20,12,17,6,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestF,True,3,18,5.0,19,14,14,3,0,2
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestRvDiscrete,True,2,25,12.0,26,21,21,1,0,4
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestExpon,True,2,6,2.5,7,6,6,1,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestExponNorm,True,2,31,15.0,32,26,26,4,0,2
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestGenExpon,True,2,11,5.0,12,7,9,2,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestExponpow,True,1,3,3.0,4,4,4,0,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestSkellam,True,2,41,20.0,42,11,37,2,0,3
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestLognorm,True,1,5,5.0,6,5,5,1,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestBeta,True,2,13,6.0,14,12,12,1,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestBetaPrime,True,2,22,10.5,23,17,17,3,0,3
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestGamma,True,2,13,6.0,14,9,9,3,0,2
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestChi2,True,1,4,3.0,5,4,4,1,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestArrayArgument,True,1,3,3.0,4,4,4,1,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestDocstring,True,2,11,5.0,12,9,9,2,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestEntropy,True,5,42,7.2,43,31,35,2,0,6
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestFitMethod,True,7,192,26.0,193,139,141,27,0,25
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestFrozen,True,7,177,23.857142857142858,178,114,116,27,0,36
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestExpect,True,6,101,15.333333333333334,102,74,66,17,0,19
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestNct,True,4,32,7.25,33,21,22,7,0,4
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestRice,True,2,25,12.0,26,17,18,4,0,4
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestErlang,True,1,17,17.0,18,9,10,6,0,2
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestExponWeib,True,3,41,12.666666666666666,42,28,29,6,0,7
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestRdist,True,1,7,6.0,8,6,7,1,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,_distr_gen,True,1,2,2.0,3,3,3,0,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,_distr2_gen,True,1,2,2.0,3,3,3,0,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,_distr3_gen,True,2,7,3.0,8,5,5,2,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,_distr6_gen,True,2,6,2.0,7,5,5,1,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestSubclassingExplicitShapes,True,17,116,5.764705882352941,117,77,79,15,0,23
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_distributions.py,TestSubclassingNoShapes,True,8,61,6.25,62,43,45,9,0,8
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_kdeoth.py,_kde_subclass1,True,1,5,5.0,6,6,6,0,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_kdeoth.py,_kde_subclass2,True,1,3,3.0,4,4,4,0,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_kdeoth.py,_kde_subclass3,True,2,8,3.5,9,7,8,0,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_kdeoth.py,_kde_subclass4,True,1,2,2.0,3,3,3,0,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestBayes_mvs,True,1,7,7.0,8,7,7,0,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestShapiro,True,2,18,8.5,19,13,17,1,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestAnderson,True,4,31,7.0,32,32,29,0,0,3
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestAndersonKSamp,True,8,131,15.5,132,82,102,17,0,13
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestAnsari,True,5,39,6.8,40,30,33,2,0,7
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestBartlett,True,3,16,4.333333333333333,17,13,13,1,0,3
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestLevene,True,8,57,6.125,58,45,44,5,0,9
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestBinomP,True,4,22,4.5,23,15,15,4,0,4
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestFindRepeats,True,2,13,5.5,14,11,11,1,0,2
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestFligner,True,6,51,5.166666666666667,52,25,25,20,0,7
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestMood,True,6,98,15.5,99,62,75,13,0,12
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestProbplot,True,7,95,12.428571428571429,96,68,76,7,0,12
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestKstat,True,2,17,7.0,18,13,13,2,0,3
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestPpccPlot,True,6,51,7.5,52,35,36,9,0,7
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestBoxcox_llf,True,4,30,6.5,31,24,24,3,0,4
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestBoxcox,True,5,52,9.4,53,37,37,6,0,10
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestBoxcoxNormmax,True,4,19,4.0,20,15,15,1,0,4
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestBoxcoxNormplot,True,5,34,5.8,35,25,26,4,0,5
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestCircFuncs,True,7,88,11.714285714285714,89,68,71,0,0,18
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_morestats.py,TestMedianTest,True,9,100,10.11111111111111,101,56,58,20,0,23
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestMquantiles,True,1,18,18.0,19,6,18,1,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestGMean,True,3,41,12.666666666666666,42,32,35,0,0,7
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestHMean,True,3,37,11.333333333333334,38,29,34,0,0,4
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestRanking,True,2,22,10.5,23,15,22,0,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestCorr,True,5,102,19.6,103,65,79,12,0,12
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestTrimming,True,5,72,13.4,73,58,64,1,0,8
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestMoments,True,5,110,16.8,111,65,85,16,0,10
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestPercentile,True,3,18,5.333333333333333,19,13,17,0,0,2
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestVariability,True,4,37,7.25,38,21,24,7,3,4
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestMisc,True,3,45,14.0,46,24,38,3,0,5
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestNormalitytests,True,6,54,8.0,55,41,46,2,0,7
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestFOneway,True,1,6,6.0,7,7,7,0,0,0
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestMannwhitneyu,True,1,36,36.0,37,7,35,0,0,2
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestKruskal,True,1,7,7.0,8,7,7,0,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestTtest_rel,True,4,41,9.5,42,37,32,3,0,7
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestTtest_ind,True,3,32,10.0,33,32,24,3,0,6
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestTtest_1samp,True,3,32,10.0,33,32,24,3,0,6
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_basic.py,TestCompareWithStats,True,34,364,8.941176470588236,365,265,274,13,16,61
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_extras.py,TestMisc,True,4,32,7.0,33,22,26,0,0,4
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_mstats_extras.py,TestQuantiles,True,2,42,20.0,43,21,39,2,0,2
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_multivariate.py,TestMultivariateNormal,True,21,316,14.095238095238095,317,217,216,52,0,53
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_multivariate.py,TestDirichlet,True,5,88,16.8,89,73,70,2,0,17
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_multivariate.py,TestWishart,True,5,185,36.2,186,94,128,55,0,27
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_multivariate.py,TestInvwishart,True,3,120,39.333333333333336,121,68,75,28,0,19
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_rank.py,TestTieCorrect,True,4,56,13.0,57,46,42,4,0,7
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_rank.py,TestRankData,True,5,68,12.6,69,58,56,1,0,9
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestTrimmedStats,True,6,60,8.666666666666666,61,43,46,1,0,14
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestNanFunc,True,15,122,7.2,123,97,95,13,0,16
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestCorrPearsonr,True,24,134,4.333333333333333,135,104,103,2,6,24
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestFisherExact,True,7,127,15.428571428571429,128,58,99,15,9,11
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestCorrSpearmanr,True,24,124,3.9166666666666665,125,96,95,0,6,24
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestCorrSpearmanrTies,True,1,14,12.0,15,10,9,4,0,1
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestRegression,True,10,100,8.5,101,64,64,26,0,14
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestHistogram,True,5,137,23.4,138,39,103,29,0,10
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestGMean,True,5,43,7.6,44,32,36,0,0,8
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestHMean,True,4,38,8.75,39,28,32,0,0,7
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestScoreatpercentile,True,8,114,13.375,115,67,96,5,0,14
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestItemfreq,True,3,34,9.666666666666666,35,33,29,2,0,4
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestMode,True,8,85,9.625,86,71,68,0,3,15
scipy-0.16.0b2,scipy-0.16.0b2/scipy/stats/tests/test_stats.py,TestVariability,True,8,115,13.0,116,61,76,16,0,24
